shipment_id,date,direction,carrier,origin,destination,lane_id,sku_category,weight_kg,quantity,promised_lead_days,actual_lead_days,delay_days,is_delayed,freight_cost_usd,invoiced_cost_usd,cost_variance_usd,damage_flag
SHP-00078,2023-02-03,outbound,FastFreight,"New York, NY","San Antonio, TX",NY-TX,Industrial Parts,110.5,108,5,4,-1.1,0,10.32,10.32,0.0,0
SHP-02717,2023-02-03,outbound,RelayEx,"Memphis, TN","Louisville, KY",TN-KY,Pharmaceuticals,41.1,6,10,12,1.9,1,3.39,3.3,-0.09,0
SHP-02867,2023-02-04,inbound,CargoLink,"Houston, TX","Nashville, TN",TX-TN,Automotive,130.0,24,2,3,1.0,1,5.53,6.32,0.79,0
SHP-00004,2023-02-04,outbound,SwiftLog,"Los Angeles, CA","Salt Lake City, UT",CA-UT,Industrial Parts,106.4,7,5,6,0.9,1,4.8,5.16,0.36,0
SHP-01577,2023-02-04,inbound,DirectMove,"Houston, TX","Charlotte, NC",TX-NC,Office Supplies,61.4,235,7,5,-2.5,0,14.77,16.79,2.02,0
SHP-02893,2023-02-04,inbound,FastFreight,"Dallas, TX","Baltimore, MD",TX-MD,Pharmaceuticals,99.4,95,3,2,-1.0,0,8.59,8.76,0.17,0
SHP-01612,2023-02-04,outbound,CargoLink,"Memphis, TN","Charlotte, NC",TN-NC,Consumer Goods,44.0,164,7,6,-1.4,0,12.17,12.07,-0.1,0
SHP-01488,2023-02-05,inbound,SwiftLog,"Los Angeles, CA","Kansas City, MO",CA-MO,Pharmaceuticals,68.9,23,5,6,1.0,1,4.38,4.34,-0.04,0
SHP-01675,2023-02-05,inbound,RelayEx,"New York, NY","Louisville, KY",NY-KY,Industrial Parts,38.2,17,5,4,-0.8,0,4.45,4.69,0.24,0
SHP-01456,2023-02-05,inbound,FastFreight,"Detroit, MI","Salt Lake City, UT",MI-UT,Apparel,70.5,157,3,3,0.3,1,12.31,11.02,-1.29,0
SHP-02327,2023-02-05,outbound,DirectMove,"Memphis, TN","Louisville, KY",TN-KY,Apparel,50.7,86,5,9,3.7,1,7.18,8.65,1.47,0
SHP-00889,2023-02-05,outbound,NorthStar,"Los Angeles, CA","Salt Lake City, UT",CA-UT,Electronics,118.2,22,5,5,0.1,1,5.0,5.4,0.4,0
SHP-01902,2023-02-06,outbound,SwiftLog,"Houston, TX","Minneapolis, MN",TX-MN,Consumer Goods,123.0,53,3,5,1.8,1,7.21,7.23,0.02,0
SHP-01549,2023-02-06,outbound,SwiftLog,"Los Angeles, CA","Portland, OR",CA-OR,Industrial Parts,59.8,46,5,7,1.5,1,5.93,5.76,-0.17,0
SHP-01520,2023-02-06,inbound,NorthStar,"Memphis, TN","Nashville, TN",TN-TN,Pharmaceuticals,92.1,15,5,8,3.2,1,5.11,5.43,0.32,0
SHP-00259,2023-02-07,inbound,CargoLink,"Dallas, TX","Columbus, OH",TX-OH,Apparel,171.9,73,5,6,1.0,1,8.6,9.3,0.7,0
SHP-02590,2023-02-07,inbound,CargoLink,"Phoenix, AZ","Tampa, FL",AZ-FL,Office Supplies,113.1,37,5,7,1.6,1,6.54,7.21,0.67,0
SHP-02055,2023-02-07,outbound,CargoLink,"Denver, CO","Tampa, FL",CO-FL,Automotive,95.4,93,3,4,0.6,1,8.98,9.31,0.33,0
SHP-01138,2023-02-07,outbound,CargoLink,"Dallas, TX","Kansas City, MO",TX-MO,Electronics,73.9,65,3,2,-0.9,0,6.95,7.23,0.28,0
SHP-00292,2023-02-07,outbound,DirectMove,"Denver, CO","Indianapolis, IN",CO-IN,Office Supplies,23.0,19,5,6,1.0,1,3.78,4.29,0.51,0
SHP-01017,2023-02-08,outbound,SwiftLog,"Houston, TX","Tampa, FL",TX-FL,Industrial Parts,27.0,10,3,5,2.0,1,3.66,3.97,0.31,0
SHP-00987,2023-02-08,outbound,PrimeHaul,"Houston, TX","Baltimore, MD",TX-MD,Industrial Parts,66.7,35,5,6,1.1,1,5.59,5.66,0.07,0
SHP-02722,2023-02-08,inbound,RelayEx,"Houston, TX","Kansas City, MO",TX-MO,Office Supplies,64.2,129,3,5,1.9,1,10.47,10.89,0.42,0
SHP-02159,2023-02-09,inbound,PrimeHaul,"Dallas, TX","Louisville, KY",TX-KY,Apparel,247.7,14,5,5,-0.4,0,6.52,6.34,-0.18,0
SHP-02751,2023-02-09,inbound,PrimeHaul,"Houston, TX","Tampa, FL",TX-FL,Consumer Goods,517.3,26,3,4,0.7,1,9.32,9.77,0.45,0
SHP-00041,2023-02-10,inbound,PrimeHaul,"New York, NY","Columbus, OH",NY-OH,Electronics,192.5,26,7,8,1.3,1,6.31,6.75,0.44,0
SHP-02859,2023-02-11,inbound,NorthStar,"Houston, TX","Nashville, TN",TX-TN,Industrial Parts,38.7,22,5,5,-0.3,0,4.28,4.42,0.14,1
SHP-00509,2023-02-11,inbound,RelayEx,"Los Angeles, CA","Tampa, FL",CA-FL,Office Supplies,158.6,60,7,7,0.4,1,7.73,7.8,0.07,0
SHP-01145,2023-02-11,outbound,PrimeHaul,"Chicago, IL","Kansas City, MO",IL-MO,Electronics,95.0,62,5,6,0.9,1,7.3,7.03,-0.27,0
SHP-01448,2023-02-11,outbound,RelayEx,"Miami, FL","Charlotte, NC",FL-NC,Apparel,184.3,17,14,14,-0.2,0,5.47,6.02,0.55,0
SHP-01033,2023-02-11,inbound,PrimeHaul,"Chicago, IL","Columbus, OH",IL-OH,Electronics,70.9,33,3,5,1.5,1,5.82,6.12,0.3,0
SHP-00880,2023-02-11,outbound,RelayEx,"Atlanta, GA","Columbus, OH",GA-OH,Electronics,37.7,70,7,9,1.9,1,6.14,6.09,-0.05,0
SHP-02119,2023-02-11,outbound,DirectMove,"Houston, TX","Tampa, FL",TX-FL,Automotive,71.8,120,7,7,-0.3,0,9.56,10.96,1.4,0
SHP-01012,2023-02-11,outbound,DirectMove,"Atlanta, GA","Louisville, KY",GA-KY,Food & Beverage,291.9,41,5,6,1.3,1,7.94,9.35,1.41,0
SHP-01700,2023-02-11,inbound,FastFreight,"Phoenix, AZ","Louisville, KY",AZ-KY,Electronics,798.6,13,3,4,1.1,1,12.55,13.92,1.37,0
SHP-01128,2023-02-12,inbound,DirectMove,"Los Angeles, CA","Tampa, FL",CA-FL,Electronics,89.2,19,7,9,1.7,1,4.61,4.98,0.37,0
SHP-00254,2023-02-12,outbound,RelayEx,"Los Angeles, CA","Kansas City, MO",CA-MO,Pharmaceuticals,120.0,74,2,2,-0.5,0,7.58,7.6,0.02,0
SHP-00397,2023-02-12,inbound,FastFreight,"Atlanta, GA","Charlotte, NC",GA-NC,Automotive,224.0,65,7,6,-1.2,0,8.61,8.55,-0.06,0
SHP-02245,2023-02-12,inbound,FastFreight,"Chicago, IL","Minneapolis, MN",IL-MN,Pharmaceuticals,34.3,80,5,5,0.3,1,7.91,7.73,-0.18,0
SHP-02638,2023-02-12,outbound,RelayEx,"Detroit, MI","Salt Lake City, UT",MI-UT,Consumer Goods,62.5,107,3,5,1.9,1,8.85,9.78,0.93,0
SHP-02602,2023-02-12,inbound,PrimeHaul,"Miami, FL","Columbus, OH",FL-OH,Industrial Parts,27.6,33,2,1,-0.8,0,4.74,4.76,0.02,0
SHP-00123,2023-02-12,outbound,NorthStar,"Los Angeles, CA","Tampa, FL",CA-FL,Food & Beverage,258.5,48,5,6,1.2,1,8.1,8.71,0.61,0
SHP-00139,2023-02-12,outbound,SwiftLog,"Seattle, WA","Indianapolis, IN",WA-IN,Automotive,51.9,42,14,15,0.8,1,6.06,6.22,0.16,0
SHP-02172,2023-02-13,inbound,CargoLink,"Los Angeles, CA","Charlotte, NC",CA-NC,Electronics,17.3,140,3,2,-0.6,0,9.55,9.75,0.2,0
SHP-01396,2023-02-13,outbound,RelayEx,"Seattle, WA","Kansas City, MO",WA-MO,Apparel,111.5,33,7,7,0.2,1,6.24,6.67,0.43,0
SHP-00714,2023-02-13,outbound,CargoLink,"Denver, CO","Kansas City, MO",CO-MO,Electronics,227.0,115,7,10,3.2,1,10.63,11.64,1.01,0
SHP-01881,2023-02-13,outbound,PrimeHaul,"Los Angeles, CA","San Antonio, TX",CA-TX,Automotive,668.6,32,10,10,-0.4,0,13.34,13.23,-0.11,0
SHP-00792,2023-02-13,inbound,SwiftLog,"New York, NY","Indianapolis, IN",NY-IN,Food & Beverage,439.0,51,5,4,-1.4,0,9.86,9.56,-0.3,0
SHP-00708,2023-02-13,inbound,SwiftLog,"Memphis, TN","Louisville, KY",TN-KY,Apparel,41.6,3,10,12,1.7,1,3.44,3.56,0.12,0
SHP-00841,2023-02-14,outbound,NorthStar,"Atlanta, GA","Indianapolis, IN",GA-IN,Industrial Parts,13.2,24,3,1,-2.9,0,4.1,4.2,0.1,0
SHP-01832,2023-02-15,outbound,FastFreight,"Chicago, IL","Minneapolis, MN",IL-MN,Industrial Parts,45.3,205,5,5,0.4,1,13.55,13.17,-0.38,0
SHP-00726,2023-02-15,outbound,CargoLink,"Houston, TX","Tampa, FL",TX-FL,Consumer Goods,98.4,377,7,8,1.3,1,20.61,22.47,1.86,0
SHP-02086,2023-02-15,inbound,NorthStar,"Denver, CO","Tampa, FL",CO-FL,Automotive,36.3,30,5,5,-0.0,0,4.94,5.4,0.46,0
SHP-00971,2023-02-15,inbound,FastFreight,"Phoenix, AZ","Salt Lake City, UT",AZ-UT,Apparel,189.3,54,7,8,0.6,1,8.36,8.08,-0.28,0
SHP-00159,2023-02-16,inbound,NorthStar,"Memphis, TN","Baltimore, MD",TN-MD,Automotive,406.5,179,3,2,-1.1,0,15.05,15.25,0.2,1
SHP-00508,2023-02-16,inbound,NorthStar,"New York, NY","Salt Lake City, UT",NY-UT,Electronics,99.2,69,2,4,1.5,1,7.09,7.79,0.7,0
SHP-02800,2023-02-16,outbound,RelayEx,"Houston, TX","Portland, OR",TX-OR,Industrial Parts,44.1,30,7,7,-0.4,0,5.08,5.36,0.28,0
SHP-02359,2023-02-16,inbound,NorthStar,"Phoenix, AZ","Louisville, KY",AZ-KY,Automotive,69.8,31,10,12,2.4,1,5.64,6.4,0.76,0
SHP-00084,2023-02-16,inbound,DirectMove,"Chicago, IL","Portland, OR",IL-OR,Apparel,173.3,50,2,2,-0.1,0,8.01,9.31,1.3,0
SHP-01929,2023-02-17,inbound,DirectMove,"Phoenix, AZ","Minneapolis, MN",AZ-MN,Electronics,81.3,118,5,7,2.2,1,10.44,11.85,1.41,0
SHP-01841,2023-02-17,inbound,NorthStar,"Houston, TX","Indianapolis, IN",TX-IN,Electronics,94.7,55,3,5,1.5,1,6.33,6.55,0.22,0
SHP-01497,2023-02-19,outbound,RelayEx,"Phoenix, AZ","Minneapolis, MN",AZ-MN,Food & Beverage,204.5,10,2,3,0.8,1,5.6,5.64,0.04,0
SHP-01265,2023-02-19,inbound,NorthStar,"Houston, TX","Columbus, OH",TX-OH,Apparel,44.8,40,5,8,2.6,1,5.3,5.67,0.37,0
SHP-01273,2023-02-19,outbound,FastFreight,"Memphis, TN","Salt Lake City, UT",TN-UT,Food & Beverage,53.3,84,5,5,-0.5,0,7.19,7.46,0.27,0
SHP-01157,2023-02-19,inbound,SwiftLog,"Houston, TX","Baltimore, MD",TX-MD,Industrial Parts,18.2,12,5,5,0.5,1,3.51,3.69,0.18,0
SHP-02871,2023-02-20,inbound,RelayEx,"Dallas, TX","Indianapolis, IN",TX-IN,Consumer Goods,27.3,97,7,7,0.1,1,8.75,10.04,1.29,0
SHP-00587,2023-02-20,inbound,PrimeHaul,"Miami, FL","Indianapolis, IN",FL-IN,Office Supplies,109.9,44,7,8,0.6,1,5.98,5.69,-0.29,0
SHP-00409,2023-02-20,inbound,PrimeHaul,"New York, NY","Kansas City, MO",NY-MO,Food & Beverage,270.4,16,3,4,1.1,1,7.24,7.53,0.29,0
SHP-02860,2023-02-20,outbound,PrimeHaul,"Dallas, TX","San Antonio, TX",TX-TX,Consumer Goods,48.3,413,7,8,1.1,1,22.77,21.95,-0.82,0
SHP-01435,2023-02-20,inbound,FastFreight,"Atlanta, GA","Kansas City, MO",GA-MO,Food & Beverage,31.0,239,2,2,-0.4,0,15.05,15.41,0.36,0
SHP-01182,2023-02-20,outbound,CargoLink,"Miami, FL","Nashville, TN",FL-TN,Consumer Goods,182.7,282,3,4,0.7,1,19.6,19.13,-0.47,0
SHP-00957,2023-02-21,outbound,PrimeHaul,"Chicago, IL","Minneapolis, MN",IL-MN,Food & Beverage,113.2,37,2,2,-0.5,0,6.15,5.96,-0.19,0
SHP-02120,2023-02-21,outbound,PrimeHaul,"Seattle, WA","Columbus, OH",WA-OH,Electronics,69.4,131,7,9,1.7,1,9.68,9.41,-0.27,0
SHP-02282,2023-02-21,inbound,FastFreight,"Atlanta, GA","Charlotte, NC",GA-NC,Automotive,15.8,13,3,3,0.2,1,3.87,3.86,-0.01,0
SHP-01271,2023-02-21,inbound,DirectMove,"Phoenix, AZ","Nashville, TN",AZ-TN,Pharmaceuticals,39.7,160,10,15,5.0,1,11.88,13.52,1.64,0
SHP-01445,2023-02-21,inbound,DirectMove,"Detroit, MI","Minneapolis, MN",MI-MN,Consumer Goods,67.0,73,10,19,9.0,1,7.75,8.66,0.91,1
SHP-01627,2023-02-22,inbound,SwiftLog,"Seattle, WA","Charlotte, NC",WA-NC,Food & Beverage,117.1,9,14,14,-0.3,0,4.67,4.77,0.1,0
SHP-00743,2023-02-22,outbound,DirectMove,"Memphis, TN","Salt Lake City, UT",TN-UT,Automotive,57.8,92,10,15,4.6,1,7.72,8.53,0.81,0
SHP-02833,2023-02-22,outbound,CargoLink,"Phoenix, AZ","Minneapolis, MN",AZ-MN,Consumer Goods,59.3,54,7,8,1.1,1,6.83,6.93,0.1,0
SHP-01059,2023-02-22,outbound,DirectMove,"Memphis, TN","Kansas City, MO",TN-MO,Consumer Goods,184.4,3,5,7,1.6,1,5.49,6.45,0.96,0
SHP-00928,2023-02-22,outbound,RelayEx,"Chicago, IL","Louisville, KY",IL-KY,Automotive,80.1,61,5,5,-0.5,0,6.9,7.25,0.35,0
SHP-02818,2023-02-22,inbound,NorthStar,"Dallas, TX","Louisville, KY",TX-KY,Pharmaceuticals,53.3,30,3,4,0.7,1,5.22,5.61,0.39,0
SHP-00323,2023-02-23,inbound,FastFreight,"Houston, TX","Louisville, KY",TX-KY,Food & Beverage,95.4,30,2,2,-0.4,0,4.94,5.04,0.1,0
SHP-00045,2023-02-23,outbound,NorthStar,"Detroit, MI","Minneapolis, MN",MI-MN,Electronics,150.9,153,7,7,0.2,1,11.07,11.58,0.51,0
SHP-02295,2023-02-23,outbound,CargoLink,"New York, NY","Charlotte, NC",NY-NC,Consumer Goods,105.7,19,7,9,2.1,1,5.29,5.74,0.45,0
SHP-00347,2023-02-23,outbound,FastFreight,"Atlanta, GA","Indianapolis, IN",GA-IN,Consumer Goods,41.2,44,3,3,-0.1,0,4.95,4.84,-0.11,0
SHP-00253,2023-02-23,inbound,SwiftLog,"Detroit, MI","Nashville, TN",MI-TN,Automotive,119.1,58,7,4,-2.9,0,7.84,8.34,0.5,0
SHP-02299,2023-02-24,inbound,NorthStar,"Detroit, MI","Columbus, OH",MI-OH,Electronics,22.6,188,7,9,1.5,1,13.19,14.31,1.12,0
SHP-02306,2023-02-24,outbound,FastFreight,"New York, NY","San Antonio, TX",NY-TX,Automotive,146.8,22,5,4,-0.7,0,5.67,5.4,-0.27,0
SHP-01374,2023-02-24,inbound,SwiftLog,"Miami, FL","Louisville, KY",FL-KY,Apparel,187.2,46,7,8,0.9,1,7.38,7.71,0.33,0
SHP-02685,2023-02-25,outbound,FastFreight,"Detroit, MI","Portland, OR",MI-OR,Automotive,385.2,134,3,3,0.1,1,13.52,13.45,-0.07,0
SHP-02902,2023-02-25,inbound,PrimeHaul,"New York, NY","Tampa, FL",NY-FL,Electronics,31.7,29,5,5,0.4,1,5.08,5.14,0.06,0
SHP-01872,2023-02-25,outbound,CargoLink,"Detroit, MI","Charlotte, NC",MI-NC,Office Supplies,171.2,12,14,15,0.8,1,5.76,5.95,0.19,0
SHP-01472,2023-02-25,inbound,PrimeHaul,"Chicago, IL","Minneapolis, MN",IL-MN,Electronics,44.9,15,3,3,0.1,1,4.08,4.15,0.07,0
SHP-02576,2023-02-26,inbound,DirectMove,"Los Angeles, CA","Indianapolis, IN",CA-IN,Consumer Goods,69.4,41,10,14,3.6,1,5.73,6.17,0.44,0
SHP-01475,2023-02-26,outbound,CargoLink,"Seattle, WA","Kansas City, MO",WA-MO,Industrial Parts,68.4,23,2,1,-0.6,0,4.34,4.43,0.09,0
SHP-00417,2023-02-26,inbound,NorthStar,"Seattle, WA","Portland, OR",WA-OR,Office Supplies,75.2,20,5,6,0.7,1,4.85,5.32,0.47,0
SHP-02623,2023-02-26,inbound,CargoLink,"Miami, FL","Charlotte, NC",FL-NC,Automotive,51.0,37,3,6,2.9,1,4.76,4.86,0.1,0
SHP-02507,2023-02-26,outbound,NorthStar,"Los Angeles, CA","San Antonio, TX",CA-TX,Apparel,145.5,37,5,7,1.6,1,6.98,7.77,0.79,0
SHP-00439,2023-02-26,outbound,RelayEx,"Chicago, IL","Salt Lake City, UT",IL-UT,Food & Beverage,65.6,16,3,5,2.1,1,4.37,4.44,0.07,0
SHP-02785,2023-02-27,inbound,CargoLink,"Memphis, TN","Salt Lake City, UT",TN-UT,Automotive,52.1,113,5,4,-0.7,0,8.56,9.15,0.59,0
SHP-01162,2023-02-27,inbound,SwiftLog,"Miami, FL","Minneapolis, MN",FL-MN,Food & Beverage,133.2,106,7,9,2.5,1,9.48,10.32,0.84,0
SHP-00039,2023-02-27,inbound,CargoLink,"Dallas, TX","Charlotte, NC",TX-NC,Pharmaceuticals,131.5,46,5,9,3.5,1,6.62,7.21,0.59,0
SHP-00395,2023-02-27,inbound,RelayEx,"New York, NY","Columbus, OH",NY-OH,Automotive,185.2,116,10,11,1.2,1,10.83,10.87,0.04,0
SHP-00478,2023-02-27,inbound,RelayEx,"Phoenix, AZ","Baltimore, MD",AZ-MD,Automotive,268.1,12,2,4,1.5,1,7.27,6.86,-0.41,0
SHP-00038,2023-02-27,outbound,CargoLink,"Denver, CO","Portland, OR",CO-OR,Electronics,37.2,88,5,4,-0.6,0,7.69,8.06,0.37,0
SHP-01573,2023-02-28,inbound,PrimeHaul,"Los Angeles, CA","Salt Lake City, UT",CA-UT,Automotive,102.0,23,3,3,-0.1,0,4.91,4.88,-0.03,0
SHP-01100,2023-02-28,outbound,CargoLink,"Miami, FL","Tampa, FL",FL-FL,Apparel,150.2,17,5,6,0.8,1,5.21,5.47,0.26,0
SHP-02746,2023-02-28,inbound,RelayEx,"Houston, TX","Kansas City, MO",TX-MO,Apparel,25.7,70,7,9,2.4,1,6.89,7.34,0.45,0
SHP-02116,2023-03-01,inbound,PrimeHaul,"Phoenix, AZ","Portland, OR",AZ-OR,Industrial Parts,37.7,54,3,4,0.6,1,6.11,6.52,0.41,0
SHP-00157,2023-03-01,inbound,DirectMove,"Houston, TX","Charlotte, NC",TX-NC,Office Supplies,219.8,24,7,10,2.8,1,6.56,7.73,1.17,0
SHP-00553,2023-03-01,inbound,FastFreight,"Houston, TX","Tampa, FL",TX-FL,Consumer Goods,533.4,195,5,4,-1.1,0,18.14,18.28,0.14,0
SHP-01183,2023-03-02,inbound,SwiftLog,"Phoenix, AZ","Salt Lake City, UT",AZ-UT,Office Supplies,57.5,7,3,3,0.4,1,3.59,3.75,0.16,0
SHP-00260,2023-03-02,inbound,SwiftLog,"Phoenix, AZ","Minneapolis, MN",AZ-MN,Pharmaceuticals,139.6,35,14,13,-0.6,0,6.23,6.14,-0.09,0
SHP-01159,2023-03-02,inbound,FastFreight,"Detroit, MI","Indianapolis, IN",MI-IN,Pharmaceuticals,37.0,46,14,14,-0.1,0,5.23,4.78,-0.45,0
SHP-00997,2023-03-02,outbound,NorthStar,"Dallas, TX","Kansas City, MO",TX-MO,Electronics,58.5,33,2,5,3.1,1,5.5,5.48,-0.02,0
SHP-00752,2023-03-03,inbound,CargoLink,"Atlanta, GA","Indianapolis, IN",GA-IN,Pharmaceuticals,157.5,25,5,6,1.2,1,5.83,6.1,0.27,0
SHP-01216,2023-03-03,inbound,RelayEx,"New York, NY","Salt Lake City, UT",NY-UT,Electronics,75.6,154,5,5,0.4,1,11.87,12.85,0.98,0
SHP-01463,2023-03-03,outbound,NorthStar,"Chicago, IL","Salt Lake City, UT",IL-UT,Consumer Goods,156.5,11,3,8,5.1,1,5.59,5.81,0.22,0
SHP-02810,2023-03-04,outbound,FastFreight,"Phoenix, AZ","Salt Lake City, UT",AZ-UT,Food & Beverage,193.3,30,7,6,-0.7,0,6.99,6.74,-0.25,0
SHP-02084,2023-03-04,outbound,PrimeHaul,"Phoenix, AZ","Salt Lake City, UT",AZ-UT,Industrial Parts,88.4,85,5,6,0.9,1,8.28,8.67,0.39,0
SHP-00069,2023-03-04,inbound,RelayEx,"Memphis, TN","Louisville, KY",TN-KY,Pharmaceuticals,128.6,45,5,7,2.1,1,6.64,6.89,0.25,0
SHP-01106,2023-03-04,outbound,DirectMove,"Denver, CO","Kansas City, MO",CO-MO,Electronics,265.8,29,7,10,2.7,1,7.06,8.03,0.97,0
SHP-02655,2023-03-04,outbound,FastFreight,"Memphis, TN","Portland, OR",TN-OR,Pharmaceuticals,122.4,124,5,7,1.8,1,10.68,10.13,-0.55,0
SHP-01373,2023-03-04,outbound,SwiftLog,"Dallas, TX","Charlotte, NC",TX-NC,Consumer Goods,281.0,40,5,8,2.7,1,8.83,8.86,0.03,0
SHP-00789,2023-03-05,outbound,DirectMove,"Los Angeles, CA","Baltimore, MD",CA-MD,Pharmaceuticals,43.9,25,10,12,2.1,1,4.14,4.58,0.44,0
SHP-02568,2023-03-05,outbound,PrimeHaul,"Seattle, WA","Kansas City, MO",WA-MO,Electronics,43.5,42,5,6,0.7,1,5.44,5.46,0.02,0
SHP-00287,2023-03-05,outbound,CargoLink,"Houston, TX","Baltimore, MD",TX-MD,Apparel,78.1,11,3,1,-1.9,0,4.54,4.68,0.14,0
SHP-02427,2023-03-06,outbound,CargoLink,"New York, NY","Salt Lake City, UT",NY-UT,Electronics,74.9,28,7,9,2.5,1,4.63,4.87,0.24,0
SHP-01706,2023-03-06,outbound,RelayEx,"Atlanta, GA","Charlotte, NC",GA-NC,Automotive,21.5,139,2,4,2.4,1,9.73,9.95,0.22,0
SHP-00006,2023-03-06,inbound,FastFreight,"Phoenix, AZ","Columbus, OH",AZ-OH,Industrial Parts,149.8,19,7,8,0.7,1,5.72,5.65,-0.07,0
SHP-01246,2023-03-07,inbound,DirectMove,"Los Angeles, CA","Portland, OR",CA-OR,Electronics,122.1,46,2,2,0.2,1,6.24,6.79,0.55,0
SHP-02879,2023-03-07,outbound,FastFreight,"Dallas, TX","San Antonio, TX",TX-TX,Automotive,31.9,63,10,9,-1.3,0,6.67,6.47,-0.2,0
SHP-01505,2023-03-07,outbound,RelayEx,"Dallas, TX","Charlotte, NC",TX-NC,Industrial Parts,44.1,12,10,9,-1.4,0,4.27,4.37,0.1,0
SHP-00169,2023-03-07,inbound,NorthStar,"Houston, TX","Salt Lake City, UT",TX-UT,Industrial Parts,77.9,791,3,6,3.3,1,42.25,45.64,3.39,0
SHP-00167,2023-03-07,inbound,PrimeHaul,"Seattle, WA","Charlotte, NC",WA-NC,Industrial Parts,91.5,23,7,7,-0.0,0,5.34,5.38,0.04,0
SHP-00154,2023-03-07,inbound,CargoLink,"Denver, CO","Kansas City, MO",CO-MO,Industrial Parts,28.2,16,3,5,2.4,1,4.33,4.48,0.15,0
SHP-01052,2023-03-08,inbound,NorthStar,"Los Angeles, CA","Baltimore, MD",CA-MD,Food & Beverage,294.9,3,3,5,1.8,1,7.08,7.92,0.84,0
SHP-00582,2023-03-08,inbound,DirectMove,"Dallas, TX","Kansas City, MO",TX-MO,Pharmaceuticals,104.3,30,5,10,5.2,1,5.45,6.12,0.67,0
SHP-02465,2023-03-08,outbound,NorthStar,"New York, NY","Indianapolis, IN",NY-IN,Consumer Goods,267.6,17,3,4,1.1,1,7.31,8.9,1.59,0
SHP-00252,2023-03-09,outbound,FastFreight,"Atlanta, GA","Indianapolis, IN",GA-IN,Electronics,160.4,19,5,4,-1.0,0,5.86,5.91,0.05,0
SHP-00225,2023-03-09,inbound,SwiftLog,"Detroit, MI","Baltimore, MD",MI-MD,Electronics,150.0,36,3,5,2.4,1,6.67,6.92,0.25,0
SHP-02618,2023-03-09,inbound,NorthStar,"Dallas, TX","Baltimore, MD",TX-MD,Food & Beverage,107.0,83,3,4,1.2,1,8.52,8.25,-0.27,0
SHP-01412,2023-03-10,inbound,CargoLink,"New York, NY","San Antonio, TX",NY-TX,Industrial Parts,97.9,39,5,5,0.3,1,5.78,6.44,0.66,0
SHP-00597,2023-03-10,outbound,NorthStar,"Denver, CO","Columbus, OH",CO-OH,Electronics,216.1,222,10,9,-1.3,0,18.03,20.06,2.03,0
SHP-02256,2023-03-10,inbound,CargoLink,"Phoenix, AZ","Salt Lake City, UT",AZ-UT,Automotive,56.0,57,7,9,2.0,1,6.91,7.14,0.23,0
SHP-02443,2023-03-10,outbound,DirectMove,"Detroit, MI","Indianapolis, IN",MI-IN,Automotive,70.9,79,3,7,4.4,1,7.92,8.87,0.95,0
SHP-01494,2023-03-11,outbound,FastFreight,"Seattle, WA","Baltimore, MD",WA-MD,Consumer Goods,80.5,25,14,14,-0.0,0,4.69,5.07,0.38,0
SHP-02111,2023-03-11,inbound,SwiftLog,"Los Angeles, CA","Indianapolis, IN",CA-IN,Apparel,90.7,69,5,5,0.1,1,6.64,6.54,-0.1,0
SHP-00266,2023-03-12,inbound,RelayEx,"Chicago, IL","Indianapolis, IN",IL-IN,Automotive,138.4,148,10,10,-0.3,0,12.78,14.04,1.26,0
SHP-00793,2023-03-12,outbound,DirectMove,"Seattle, WA","Columbus, OH",WA-OH,Industrial Parts,191.8,27,5,3,-2.2,0,6.19,6.83,0.64,0
SHP-02235,2023-03-12,outbound,CargoLink,"Chicago, IL","Columbus, OH",IL-OH,Apparel,22.1,59,10,12,2.3,1,5.77,6.03,0.26,0
SHP-02947,2023-03-12,outbound,RelayEx,"Seattle, WA","Indianapolis, IN",WA-IN,Apparel,68.2,27,5,6,0.6,1,4.86,4.83,-0.03,0
SHP-02353,2023-03-13,outbound,NorthStar,"Atlanta, GA","Louisville, KY",GA-KY,Pharmaceuticals,315.4,34,7,12,5.2,1,9.03,9.7,0.67,0
SHP-02296,2023-03-14,inbound,PrimeHaul,"Atlanta, GA","Baltimore, MD",GA-MD,Office Supplies,257.4,293,3,5,1.9,1,21.8,22.41,0.61,0
SHP-00883,2023-03-14,inbound,CargoLink,"Miami, FL","Charlotte, NC",FL-NC,Pharmaceuticals,54.2,123,7,8,0.9,1,9.29,9.69,0.4,0
SHP-02671,2023-03-14,inbound,NorthStar,"Houston, TX","Portland, OR",TX-OR,Food & Beverage,95.5,29,5,8,2.6,1,5.06,5.53,0.47,0
SHP-00402,2023-03-14,outbound,CargoLink,"Atlanta, GA","Louisville, KY",GA-KY,Food & Beverage,147.6,173,10,8,-1.7,0,13.87,14.45,0.58,0
SHP-01778,2023-03-15,outbound,CargoLink,"New York, NY","Nashville, TN",NY-TN,Office Supplies,303.4,143,14,16,1.5,1,12.74,12.8,0.06,0
SHP-01588,2023-03-15,outbound,PrimeHaul,"Atlanta, GA","Columbus, OH",GA-OH,Pharmaceuticals,49.4,86,3,4,0.9,1,8.27,7.8,-0.47,0
SHP-02081,2023-03-15,inbound,RelayEx,"Phoenix, AZ","Kansas City, MO",AZ-MO,Automotive,189.7,41,3,3,-0.0,0,7.29,7.65,0.36,0
